Trade #,Type,Signal,Date/Time,Price,Contracts,Profit $,Profit %,Cum. Profit $,Cum. Profit %,Run-up $,Run-up %,Drawdown $,Drawdown %
208,Exit Long,ParSE,2018-10-27 07:30,201.05,1271.4572,558.14,0.22,112158.92,0.26,4500.66,1.77,2466.92,0.97
209,Entry Short,ParSE,2018-10-27 07:30,201.05,634.4522,-350.07,-0.27,111808.86,-0.17,411.89,0.32,406.55,0.32
209,Exit Short,Close entry(s) order ParSE,2018-10-28 01:30,201.30,634.4522,-350.07,-0.27,111808.86,-0.17,411.89,0.32,406.55,0.32
210,Entry Long,ParLE,2018-10-28 01:30,201.30,1266.5637,-141.97,-0.06,111666.88,-0.07,2063.26,0.81,545.86,0.21
210,Exit Long,ParSE,2018-10-28 19:30,201.49,1266.5637,-141.97,-0.06,111666.88,-0.07,2063.26,0.81,545.86,0.21
211,Entry Short,ParSE,2018-10-28 19:30,201.49,632.5029,4125.74,3.24,115792.63,1.95,6842.97,5.37,892.54,0.7
211,Exit Short,Close entry(s) order ParSE,2018-10-30 04:30,194.67,632.5029,4125.74,3.24,115792.63,1.95,6842.97,5.37,892.54,0.7
212,Entry Long,ParLE,2018-10-30 04:30,194.67,1297.9977,-1455.55,-0.58,114337.07,-0.67,1900.27,0.75,2928.29,1.16
212,Exit Long,ParSE,2018-10-31 09:00,193.84,1297.9977,-1455.55,-0.58,114337.07,-0.67,1900.27,0.75,2928.29,1.16
213,Entry Short,ParSE,2018-10-31 09:00,193.84,665.817,-1719.46,-1.33,112617.62,-0.8,1128.31,0.87,1621.52,1.26
213,Exit Short,ParLE,2018-10-31 15:00,196.13,665.817,-1719.46,-1.33,112617.62,-0.8,1128.31,0.87,1621.52,1.26
214,Entry Long,ParLE,2018-10-31 15:00,196.13,657.9342,2087.76,1.62,114705.38,0.98,3903.46,3.02,471.80,0.37
214,Exit Long,Close entry(s) order ParLE,2018-11-03 01:30,199.60,657.9342,2087.76,1.62,114705.38,0.98,3903.46,3.02,471.80,0.37
215,Entry Short,ParSE,2018-11-03 01:30,199.60,1303.5994,248.95,0.1,114954.32,0.12,1877.57,0.72,221.22,0.09
215,Exit Short,ParLE,2018-11-04 06:00,199.11,1303.5994,248.95,0.1,114954.32,0.12,1877.57,0.72,221.22,0.09
216,Entry Long,ParLE,2018-11-04 06:00,199.11,651.1744,5915.46,4.56,120869.78,2.75,11910.41,9.19,32.12,0.02
216,Exit Long,Close entry(s) order ParLE,2018-11-05 07:30,208.50,651.1744,5915.46,4.56,120869.78,2.75,11910.41,9.19,32.12,0.02
217,Entry Short,ParSE,2018-11-05 07:30,208.50,1287.0991,-1690.60,-0.63,119179.17,-0.77,3492.70,1.3,3766.53,1.4
217,Exit Short,ParLE,2018-11-06 06:00,209.50,1287.0991,-1690.60,-0.63,119179.17,-0.77,3492.70,1.3,3766.53,1.4
218,Entry Long,ParLE,2018-11-06 06:00,209.50,633.8295,4417.97,3.33,123597.15,2.02,8317.67,6.26,232.69,0.18
218,Exit Long,ParSE,2018-11-07 06:00,216.79,633.8295,4417.97,3.33,123597.15,2.02,8317.67,6.26,232.69,0.18
219,Entry Short,ParSE,2018-11-07 06:00,216.79,619.9637,-2174.57,-1.62,121422.58,-0.97,202.98,0.15,2952.63,2.2
219,Exit Short,Close position order,2018-11-07 09:00,219.97,619.9637,-2174.57,-1.62,121422.58,-0.97,202.98,0.15,2952.63,2.2
220,Entry Short,ParSE,2018-11-13 19:30,203.57,652.266,13025.65,9.81,134448.22,5.88,13115.32,9.88,934.49,0.7
220,Exit Short,tpS,2018-11-14 15:00,183.31,652.266,13025.65,9.81,134448.22,5.88,13115.32,9.88,934.49,0.7
221,Entry Short,ParSE,2018-11-16 21:00,171.87,813.5384,-421.41,-0.3,134026.81,-0.18,2229.99,1.59,2643.11,1.89
221,Exit Short,Close entry(s) order ParSE,2018-11-17 19:30,172.13,813.5384,-421.41,-0.3,134026.81,-0.18,2229.99,1.59,2643.11,1.89
222,Entry Long,ParLE,2018-11-17 19:30,172.13,1628.6006,1922.93,0.69,135949.75,0.82,11792.54,4.21,1529.41,0.55
222,Exit Long,Close entry(s) order ParLE,2018-11-18 22:30,173.57,1628.6006,1922.93,0.69,135949.75,0.82,11792.54,4.21,1529.41,0.55
223,Entry Short,ParSE,2018-11-18 22:30,173.57,2444.8855,42034.24,9.91,177983.98,17.81,42320.54,9.97,5745.92,1.35
223,Exit Short,tpS,2018-11-19 07:30,156.13,2444.8855,42034.24,9.91,177983.98,17.81,42320.54,9.97,5745.92,1.35
224,Entry Short,ParSE,2018-11-23 00:00,123.20,1354.1478,332.47,0.2,178316.45,0.12,10708.06,6.42,2725.09,1.63
224,Exit Short,ParLE,2018-11-24 00:00,122.77,1354.1478,332.47,0.2,178316.45,0.12,10708.06,6.42,2725.09,1.63
225,Entry Long,ParLE,2018-11-24 00:00,122.77,1370.604,-7045.50,-4.19,171270.95,-2.53,4246.02,2.52,6924.40,4.12
225,Exit Long,ParSE,2018-11-24 19:30,117.81,1370.604,-7045.50,-4.19,171270.95,-2.53,4246.02,2.52,6924.40,4.12
226,Entry Short,ParSE,2018-11-24 19:30,117.81,1392.7298,16242.23,9.9,187513.19,5.99,16352.94,9.97,889.06,0.54
226,Exit Short,tpS,2018-11-25 01:30,105.98,1392.7298,16242.23,9.9,187513.19,5.99,16352.94,9.97,889.06,0.54
227,Entry Short,ParSE,2018-12-05 03:00,106.50,1616.302,16644.82,9.67,204158.02,5.79,16761.25,9.74,2181.81,1.27
227,Exit Short,tpS,2018-12-06 04:30,96.05,1616.302,16644.82,9.67,204158.02,5.79,16761.25,9.74,2181.81,1.27
228,Entry Short,ParSE,2018-12-11 10:30,87.40,2086.3702,-2987.84,-1.64,201170.17,-0.98,4870.53,2.67,2849.04,1.56
228,Exit Short,ParLE,2018-12-11 21:00,88.70,2086.3702,-2987.84,-1.64,201170.17,-0.98,4870.53,2.67,2849.04,1.56
229,Entry Long,ParLE,2018-12-11 21:00,88.70,2066.6215,261.95,0.14,201432.12,0.09,4615.75,2.52,5655.36,3.09
229,Exit Long,Close entry(s) order ParLE,2018-12-13 00:00,88.96,2066.6215,261.95,0.14,201432.12,0.09,4615.75,2.52,5655.36,3.09
230,Entry Short,ParSE,2018-12-13 00:00,88.96,4099.6113,-2270.18,-0.62,199161.95,-0.75,7146.77,1.96,1995.36,0.55
230,Exit Short,ParLE,2018-12-13 12:00,89.38,4099.6113,-2270.18,-0.62,199161.95,-0.75,7146.77,1.96,1995.36,0.55
231,Entry Long,ParLE,2018-12-13 12:00,89.38,2047.4877,-4059.52,-2.22,195102.44,-1.36,1603.11,0.88,3925.11,2.14
231,Exit Long,ParSE,2018-12-13 19:30,87.53,2047.4877,-4059.52,-2.22,195102.44,-1.36,1603.11,0.88,3925.11,2.14
232,Entry Short,ParSE,2018-12-13 19:30,87.53,2039.6559,7611.18,4.26,202713.61,2.58,13225.85,7.41,0,0
232,Exit Short,Close entry(s) order ParSE,2018-12-15 03:00,83.67,2039.6559,7611.18,4.26,202713.61,2.58,13225.85,7.41,0,0
233,Entry Long,ParLE,2018-12-15 03:00,83.67,4208.9086,-8182.71,-2.32,194530.90,-2.7,5249.55,1.49,7924.33,2.25
233,Exit Long,ParSE,2018-12-15 12:00,81.85,4208.9086,-8182.71,-2.32,194530.90,-2.7,5249.55,1.49,7924.33,2.25
234,Entry Short,ParSE,2018-12-15 12:00,81.85,2190.2992,-4258.25,-2.38,190272.66,-1.45,2099.65,1.17,4515.06,2.52
234,Exit Short,Close entry(s) order ParSE,2018-12-15 22:30,83.67,2190.2992,-4258.25,-2.38,190272.66,-1.45,2099.65,1.17,4515.06,2.52
235,Entry Long,ParLE,2018-12-15 22:30,83.67,4273.2444,1598.71,0.45,191871.36,0.55,12337.91,3.45,4413.20,1.23
235,Exit Long,ParSE,2018-12-16 21:00,84.17,4273.2444,1598.71,0.45,191871.36,0.55,12337.91,3.45,4413.20,1.23
236,Entry Short,ParSE,2018-12-16 21:00,84.17,2122.9017,-4240.83,-2.37,187630.53,-1.45,1330.79,0.74,4804.40,2.69
236,Exit Short,ParLE,2018-12-17 12:00,86.04,2122.9017,-4240.83,-2.37,187630.53,-1.45,1330.79,0.74,4804.40,2.69
237,Entry Long,ParLE,2018-12-17 12:00,86.04,2017.6404,17763.78,10.23,205394.31,6.18,17907.51,10.32,0,0
237,Exit Long,tpL,2018-12-17 18:00,94.98,2017.6404,17763.78,10.23,205394.31,6.18,17907.51,10.32,0,0
238,Entry Long,ParLE,2018-12-28 16:30,131.92,1388.7872,18071.18,9.86,223465.50,5.92,18222.36,9.95,1401.20,0.76
238,Exit Long,tpL,2018-12-29 22:30,145.14,1388.7872,18071.18,9.86,223465.50,5.92,18222.36,9.95,1401.20,0.76
239,Entry Short,ParSE,2018-12-29 22:30,132.32,2845.5594,-6146.27,-1.63,217319.23,-1.9,571.27,0.15,5859.69,1.56
239,Exit Short,Close position order,2018-12-30 00:00,134.28,2845.5594,-6146.27,-1.63,217319.23,-1.9,571.27,0.15,5859.69,1.56
240,Entry Long,ParLE,2019-01-01 15:00,133.38,1426.5812,18859.20,9.91,236178.42,5.94,19016.28,9.99,5292.67,2.78
240,Exit Long,tpL,2019-01-02 07:30,146.81,1426.5812,18859.20,9.91,236178.42,5.94,19016.28,9.99,5292.67,2.78
241,Entry Short,ParSE,2019-01-07 10:30,151.88,1327.5441,-1418.41,-0.7,234760.02,-0.42,6725.46,3.34,2859.41,1.42
241,Exit Short,ParLE,2019-01-08 13:30,152.72,1327.5441,-1418.41,-0.7,234760.02,-0.42,6725.46,3.34,2859.41,1.42
242,Entry Long,ParLE,2019-01-08 13:30,152.72,1324.8473,-4288.30,-2.12,230471.72,-1.28,232.46,0.11,6206.30,3.07
242,Exit Long,Close entry(s) order ParLE,2019-01-09 01:30,149.71,1324.8473,-4288.30,-2.12,230471.72,-1.28,232.46,0.11,6206.30,3.07
243,Entry Short,ParSE,2019-01-09 01:30,149.71,1296.4661,-4585.66,-2.36,225734.10,-1.39,0,0,4436.87,2.29
243,Exit Short,ParLE,2019-01-09 01:30,153.02,1296.4661,-4585.66,-2.36,225734.10,-1.39,0,0,4436.87,2.29
244,Entry Short,ParSE,2019-01-09 01:30,149.71,1353.4248,-3527.50,-1.74,222358.56,-1.08,0,0,4767.14,2.35
244,Exit Short,Close entry(s) order ParSE,2019-01-09 03:00,152.09,1353.4248,-3527.50,-1.74,222358.56,-1.08,0,0,4767.14,2.35
245,Entry Short,ParSE,2019-01-09 15:00,148.79,1298.9858,19066.49,9.86,241425.05,5.91,19196.94,9.93,3925.01,2.03
245,Exit Short,tpS,2019-01-10 07:30,133.90,1298.9858,19066.49,9.86,241425.05,5.91,19196.94,9.93,3925.01,2.03
246,Entry Short,ParSE,2019-01-13 00:00,124.61,1645.9507,10629.66,5.18,252054.70,3.11,18297.28,8.92,1322.45,0.64
246,Exit Short,ParLE,2019-01-14 06:00,117.97,1645.9507,10629.66,5.18,252054.70,3.11,18297.28,8.92,1322.45,0.64
247,Entry Long,ParLE,2019-01-14 06:00,117.97,1799.7928,-2098.94,-0.99,249955.77,-0.6,434.69,0.2,1941.04,0.91
247,Exit Long,Close position order,2019-01-14 09:00,116.98,1799.7928,-2098.94,-0.99,249955.77,-0.6,434.69,0.2,1941.04,0.91
248,Entry Short,ParSE,2019-01-22 10:30,116.00,1808.5569,-3536.33,-1.69,246419.44,-1.01,8776.93,4.18,3376.58,1.61
248,Exit Short,ParLE,2019-01-22 13:30,117.78,1808.5569,-3536.33,-1.69,246419.44,-1.01,8776.93,4.18,3376.58,1.61
249,Entry Long,ParLE,2019-01-22 13:30,117.78,1781.9197,-2522.73,-1.2,243896.69,-0.73,3067.87,1.46,2366.99,1.13
249,Exit Long,ParSE,2019-01-23 15:00,116.54,1781.9197,-2522.73,-1.2,243896.69,-0.73,3067.87,1.46,2366.99,1.13
250,Entry Short,ParSE,2019-01-23 15:00,116.54,1779.9009,312.29,0.15,244208.98,0.09,4721.36,2.28,1757.48,0.85
250,Exit Short,Close entry(s) order ParSE,2019-01-24 13:30,116.19,1779.9009,312.29,0.15,244208.98,0.09,4721.36,2.28,1757.48,0.85
251,Entry Long,ParLE,2019-01-24 13:30,116.19,3555.4897,-3888.27,-0.94,240320.72,-1.13,2747.89,0.67,3651.99,0.88
251,Exit Long,ParSE,2019-01-25 07:30,115.27,3555.4897,-3888.27,-0.94,240320.72,-1.13,2747.89,0.67,3651.99,0.88
252,Entry Short,ParSE,2019-01-25 07:30,115.27,1784.6984,-3398.43,-1.65,236922.30,-1,1612.56,0.78,3241.82,1.58
252,Exit Short,ParLE,2019-01-25 10:30,117.00,1784.6984,-3398.43,-1.65,236922.30,-1,1612.56,0.78,3241.82,1.58
253,Entry Long,ParLE,2019-01-25 10:30,117.00,1748.6751,-4657.83,-2.28,232264.47,-1.38,0,0,4507.65,2.2
253,Exit Long,ParSE,2019-01-25 18:00,114.51,1748.6751,-4657.83,-2.28,232264.47,-1.38,0,0,4507.65,2.2
254,Entry Short,ParSE,2019-01-25 18:00,114.51,1747.8202,-2189.28,-1.09,230075.19,-0.66,7732.56,3.86,2247.49,1.12
254,Exit Short,Close entry(s) order ParSE,2019-01-26 06:00,115.59,1747.8202,-2189.28,-1.09,230075.19,-0.66,7732.56,3.86,2247.49,1.12
255,Entry Long,ParLE,2019-01-26 06:00,115.59,3462.426,-6205.26,-1.55,223869.94,-1.88,5966.82,1.49,5909.30,1.48
255,Exit Long,ParSE,2019-01-27 00:00,113.97,3462.426,-6205.26,-1.55,223869.94,-1.88,5966.82,1.49,5909.30,1.48
256,Entry Short,ParSE,2019-01-27 00:00,113.97,1725.377,19492.69,9.91,243362.62,6.02,19625.34,9.98,2304.20,1.17
256,Exit Short,tpS,2019-01-28 15:00,102.51,1725.377,19492.69,9.91,243362.62,6.02,19625.34,9.98,2304.20,1.17
257,Entry Short,ParSE,2019-02-06 01:30,101.55,2027.1334,-5907.87,-2.87,237454.75,-1.72,1609.21,0.78,6600.68,3.21
257,Exit Short,ParLE,2019-02-07 09:00,104.31,2027.1334,-5907.87,-2.87,237454.75,-1.72,1609.21,0.78,6600.68,3.21
258,Entry Long,ParLE,2019-02-07 09:00,104.31,1944.5348,-4773.33,-2.35,232681.42,-1.41,684.02,0.34,4624.56,2.28
258,Exit Long,ParSE,2019-02-08 01:30,102.01,1944.5348,-4773.33,-2.35,232681.42,-1.41,684.02,0.34,4624.56,2.28
259,Entry Short,ParSE,2019-02-08 01:30,102.01,1970.4256,-5211.54,-2.59,227469.88,-1.57,1839.38,0.92,5057.11,2.52
259,Exit Short,ParLE,2019-02-08 07:30,104.50,1970.4256,-5211.54,-2.59,227469.88,-1.57,1839.38,0.92,5057.11,2.52
260,Entry Long,ParLE,2019-02-08 07:30,104.50,1894.5539,19391.61,9.79,246861.48,5.92,19554.88,9.88,1038.93,0.52
260,Exit Long,tpL,2019-02-08 16:30,114.90,1894.5539,19391.61,9.79,246861.48,5.92,19554.88,9.88,1038.93,0.52
261,Entry Long,ParLE,2019-02-15 07:30,120.96,1720.8276,-1636.27,-0.79,245225.22,-0.47,3870.62,1.86,2806.19,1.35
261,Exit Long,Close entry(s) order ParLE,2019-02-15 16:30,120.19,1720.8276,-1636.27,-0.79,245225.22,-0.47,3870.62,1.86,2806.19,1.35
262,Entry Short,ParSE,2019-02-15 16:30,120.19,3444.3669,-8135.32,-1.97,237089.90,-2.36,378.39,0.09,7819.20,1.89
262,Exit Short,ParLE,2019-02-16 13:30,122.37,3444.3669,-8135.32,-1.97,237089.90,-2.36,378.39,0.09,7819.20,1.89
263,Entry Long,ParLE,2019-02-16 13:30,122.37,1661.1504,20028.92,9.85,257118.81,5.94,20196.64,9.94,1863.44,0.92
263,Exit Long,tpL,2019-02-17 21:00,134.62,1661.1504,20028.92,9.85,257118.81,5.94,20196.64,9.94,1863.44,0.92
264,Entry Long,ParLE,2019-02-20 13:30,146.05,1466.005,-5375.09,-2.51,251743.73,-1.51,3504.43,1.64,5218.30,2.44
264,Exit Long,ParSE,2019-02-21 09:00,142.60,1466.005,-5375.09,-2.51,251743.73,-1.51,3504.43,1.64,5218.30,2.44
265,Entry Short,ParSE,2019-02-21 09:00,142.60,1484.952,-4567.78,-2.16,247175.95,-1.3,836.10,0.39,4970.06,2.35
265,Exit Short,Close entry(s) order ParSE,2019-02-22 09:00,145.46,1484.952,-4567.78,-2.16,247175.95,-1.3,836.10,0.39,4970.06,2.35
266,Entry Long,ParLE,2019-02-22 09:00,145.46,2915.5924,179.60,0.04,247355.55,0.05,7058.37,1.66,784.57,0.18
266,Exit Long,ParSE,2019-02-23 03:00,145.74,2915.5924,179.60,0.04,247355.55,0.05,7058.37,1.66,784.57,0.18
267,Entry Short,ParSE,2019-02-23 03:00,145.74,1437.6966,-2803.38,-1.34,244552.17,-0.81,1898.76,0.91,2644.36,1.26
267,Exit Short,ParLE,2019-02-23 10:30,147.47,1437.6966,-2803.38,-1.34,244552.17,-0.81,1898.76,0.91,2644.36,1.26
268,Entry Long,ParLE,2019-02-23 10:30,147.47,1406.2339,20415.33,9.84,264967.50,5.93,20586.42,9.93,1955.51,0.94
268,Exit Long,tpL,2019-02-24 01:30,162.22,1406.2339,20415.33,9.84,264967.50,5.93,20586.42,9.93,1955.51,0.94
269,Entry Short,ParSE,2019-02-27 21:00,129.07,1696.4712,-13723.64,-6.27,251243.86,-3.76,972.41,0.44,13854.75,6.33
269,Exit Short,ParLE,2019-02-28 10:30,136.96,1696.4712,-13723.64,-6.27,251243.86,-3.76,972.41,0.44,13854.75,6.33
270,Entry Long,ParLE,2019-02-28 10:30,136.96,1546.3497,-4165.20,-1.97,247078.66,-1.19,2794.69,1.32,8308.10,3.92
270,Exit Long,ParSE,2019-03-02 01:30,134.47,1546.3497,-4165.20,-1.97,247078.66,-1.19,2794.69,1.32,8308.10,3.92
271,Entry Short,ParSE,2019-03-02 01:30,134.47,1560.9283,2356.34,1.12,249435.00,0.68,7303.81,3.48,828.62,0.39
271,Exit Short,ParLE,2019-03-03 00:00,132.76,1560.9283,2356.34,1.12,249435.00,0.68,7303.81,3.48,828.62,0.39
272,Entry Long,ParLE,2019-03-03 00:00,132.76,1583.2004,-3732.43,-1.78,245702.58,-1.07,2692.12,1.28,3577.35,1.7
272,Exit Long,ParSE,2019-03-03 15:00,130.60,1583.2004,-3732.43,-1.78,245702.58,-1.07,2692.12,1.28,3577.35,1.7
273,Entry Short,ParSE,2019-03-03 15:00,130.60,1598.2638,8947.79,4.29,254650.36,2.59,12613.58,6.04,1754.81,0.84
273,Exit Short,Close entry(s) order ParSE,2019-03-04 19:30,124.81,1598.2638,8947.79,4.29,254650.36,2.59,12613.58,6.04,1754.81,0.84
274,Entry Long,ParLE,2019-03-04 19:30,124.81,3310.1019,39634.03,9.59,294284.38,11.18,39974.09,9.68,1335.98,0.32
274,Exit Long,tpL,2019-03-05 16:30,136.98,3310.1019,39634.03,9.59,294284.38,11.18,39974.09,9.68,1335.98,0.32
275,Entry Long,ParLE,2019-03-08 21:00,137.25,1723.2709,-4676.94,-1.98,289607.44,-1.19,0,0,4502.80,1.9
275,Exit Long,ParSE,2019-03-08 21:00,134.74,1723.2709,-4676.94,-1.98,289607.44,-1.19,0,0,4502.80,1.9
276,Entry Short,ParSE,2019-03-08 21:00,134.74,32.3553,-73.24,-1.68,289534.20,-0.02,150.09,3.44,99.04,2.27
276,Exit Short,Close entry(s) order ParSE,2019-03-09 07:30,136.80,32.3553,-73.24,-1.68,289534.20,-0.02,150.09,3.44,99.04,2.27
277,Entry Long,ParLE,2019-03-09 07:30,136.80,1741.3585,-5473.08,-2.3,284061.12,-1.41,1980.62,0.83,5298.26,2.22
277,Exit Long,ParSE,2019-03-10 06:00,133.86,1741.3585,-5473.08,-2.3,284061.12,-1.41,1980.62,0.83,5298.26,2.22
278,Entry Short,ParSE,2019-03-10 06:00,133.86,1731.0946,2129.74,0.92,286190.84,0.55,5556.13,2.4,3307.07,1.43
278,Exit Short,ParLE,2019-03-11 21:00,132.43,1731.0946,2129.74,0.92,286190.84,0.55,5556.13,2.4,3307.07,1.43
279,Entry Long,ParLE,2019-03-11 21:00,132.43,1753.0797,-3448.86,-1.49,282742.00,-0.89,1491.31,0.64,3277.07,1.41
279,Exit Long,ParSE,2019-03-12 01:30,130.66,1753.0797,-3448.86,-1.49,282742.00,-0.89,1491.31,0.64,3277.07,1.41
280,Entry Short,ParSE,2019-03-12 01:30,130.66,1766.7284,-4129.90,-1.79,278612.10,-1.08,5074.05,2.2,3953.93,1.71
280,Exit Short,ParLE,2019-03-12 07:30,132.80,1766.7284,-4129.90,-1.79,278612.10,-1.08,5074.05,2.2,3953.93,1.71
281,Entry Long,ParLE,2019-03-12 07:30,132.80,1734.2955,-4244.71,-1.84,274367.38,-1.12,2619.48,1.14,4595.19,2
281,Exit Long,ParSE,2019-03-13 21:00,130.55,1734.2955,-4244.71,-1.84,274367.38,-1.12,2619.48,1.14,4595.19,2
282,Entry Short,ParSE,2019-03-13 21:00,130.55,1726.8046,-5626.14,-2.5,268741.25,-1.5,1903.09,0.84,5453.10,2.42
282,Exit Short,ParLE,2019-03-14 13:30,133.61,1726.8046,-5626.14,-2.5,268741.25,-1.5,1903.09,0.84,5453.10,2.42
283,Entry Long,ParLE,2019-03-14 13:30,133.61,1679.1054,11257.40,5.02,279998.66,3.05,18587.35,8.29,4567.52,2.04
283,Exit Long,ParSE,2019-03-16 12:00,140.52,1679.1054,11257.40,5.02,279998.66,3.05,18587.35,8.29,4567.52,2.04
284,Entry Short,ParSE,2019-03-16 12:00,140.52,1633.0083,489.25,0.21,280487.90,0.13,3632.81,1.58,0,0
284,Exit Short,Close position order,2019-03-16 15:00,140.01,1633.0083,489.25,0.21,280487.90,0.13,3632.81,1.58,0,0
285,Entry Short,ParSE,2019-03-20 01:30,136.93,1668.0749,-2128.79,-0.93,278359.10,-0.56,2164.00,0.95,2022.87,0.89
285,Exit Short,Close entry(s) order ParSE,2019-03-20 15:00,138.00,1668.0749,-2128.79,-0.93,278359.10,-0.56,2164.00,0.95,2022.87,0.89
286,Entry Long,ParLE,2019-03-20 15:00,138.00,3317.7064,-1349.81,-0.29,277009.30,-0.36,3704.22,0.81,3229.79,0.71
286,Exit Long,ParSE,2019-03-21 12:00,137.80,3317.7064,-1349.81,-0.29,277009.30,-0.36,3704.22,0.81,3229.79,0.71
287,Entry Short,ParSE,2019-03-21 12:00,137.80,1649.7044,3092.96,1.36,280102.25,0.82,9265.81,4.08,0,0
287,Exit Short,Close entry(s) order ParSE,2019-03-22 10:30,135.72,1649.7044,3092.96,1.36,280102.25,0.82,9265.81,4.08,0,0
288,Entry Long,ParLE,2019-03-22 10:30,135.72,3332.0094,1885.39,0.42,281987.66,0.5,6058.29,1.34,1671.97,0.37
288,Exit Long,Close entry(s) order ParLE,2019-03-23 12:00,136.49,3332.0094,1885.39,0.42,281987.66,0.5,6058.29,1.34,1671.97,0.37
289,Entry Short,ParSE,2019-03-23 12:00,136.49,5012.6984,-976.11,-0.14,281011.56,-0.26,6153.75,0.9,1114.66,0.16
289,Exit Short,ParLE,2019-03-24 09:00,136.48,5012.6984,-976.11,-0.14,281011.56,-0.26,6153.75,0.9,1114.66,0.16
290,Entry Long,ParLE,2019-03-24 09:00,136.48,1690.6511,-2407.16,-1.04,278604.38,-0.63,0,0,2235.65,0.97
290,Exit Long,ParSE,2019-03-24 16:30,135.26,1690.6511,-2407.16,-1.04,278604.38,-0.63,0,0,2235.65,0.97
291,Entry Short,ParSE,2019-03-24 16:30,135.26,1683.2636,-779.49,-0.34,277824.90,-0.21,2690.79,1.18,1635.20,0.72
291,Exit Short,Close entry(s) order ParSE,2019-03-25 03:00,135.52,1683.2636,-779.49,-0.34,277824.90,-0.21,2690.79,1.18,1635.20,0.72
292,Entry Long,ParLE,2019-03-25 03:00,135.52,3362.952,-5858.68,-1.29,271966.22,-1.55,162.63,0.04,5520.76,1.21
292,Exit Long,ParSE,2019-03-25 15:00,133.98,3362.952,-5858.68,-1.29,271966.22,-1.55,162.63,0.04,5520.76,1.21
293,Entry Short,ParSE,2019-03-25 15:00,133.98,1675.9612,786.92,0.35,272753.12,0.21,5345.50,2.38,118.13,0.05
293,Exit Short,ParLE,2019-03-26 18:00,133.31,1675.9612,786.92,0.35,272753.12,0.21,5345.50,2.38,118.13,0.05
294,Entry Long,ParLE,2019-03-26 18:00,133.31,1683.57,5568.24,2.48,278321.38,1.49,8670.42,3.86,1279.48,0.57
294,Exit Long,ParSE,2019-03-27 19:30,136.82,1683.57,5568.24,2.48,278321.38,1.49,8670.42,3.86,1279.48,0.57
295,Entry Short,ParSE,2019-03-27 19:30,136.82,1665.1486,-2174.78,-0.95,276146.60,-0.57,361.98,0.16,2085.79,0.92
295,Exit Short,Close position order,2019-03-27 22:30,137.92,1665.1486,-2174.78,-0.95,276146.60,-0.57,361.98,0.16,2085.79,0.92
296,Entry Long,ParLE,2019-03-29 10:30,141.04,1602.8974,-883.69,-0.39,275262.90,-0.23,7364.06,3.26,2509.78,1.11
296,Exit Long,ParSE,2019-03-30 16:30,140.70,1602.8974,-883.69,-0.39,275262.90,-0.23,7364.06,3.26,2509.78,1.11
297,Entry Short,ParSE,2019-03-30 16:30,140.70,1605.2947,-1929.23,-0.85,273333.70,-0.51,2800.40,1.24,3717.10,1.65
297,Exit Short,Close entry(s) order ParSE,2019-04-01 15:00,141.69,1605.2947,-1929.23,-0.85,273333.70,-0.51,2800.40,1.24,3717.10,1.65
298,Entry Long,ParLE,2019-04-01 15:00,141.69,3188.1924,44242.20,9.79,317575.88,11.85,44614.71,9.88,6205.08,1.37
298,Exit Long,tpL,2019-04-02 12:00,155.79,3188.1924,44242.20,9.79,317575.88,11.85,44614.71,9.88,6205.08,1.37
299,Entry Long,ParLE,2019-04-05 13:30,168.02,1491.3424,175.52,0.07,317751.40,0.04,9461.05,3.78,11656.35,4.65
299,Exit Long,Close entry(s) order ParLE,2019-04-07 10:30,168.39,1491.3424,175.52,0.07,317751.40,0.04,9461.05,3.78,11656.35,4.65
300,Entry Short,ParSE,2019-04-07 10:30,168.39,2981.7298,-11883.33,-2.37,305868.06,-2.84,10476.93,2.09,11498.42,2.29
300,Exit Short,ParLE,2019-04-07 19:30,172.12,2981.7298,-11883.33,-2.37,305868.06,-2.84,10476.93,2.09,11498.42,2.29
301,Entry Long,ParLE,2019-04-07 19:30,172.12,1446.6728,3992.17,1.6,309860.25,0.98,22786.41,9.15,490.55,0.2
301,Exit Long,ParSE,2019-04-08 10:30,175.14,1446.6728,3992.17,1.6,309860.25,0.98,22786.41,9.15,490.55,0.2
302,Entry Short,ParSE,2019-04-08 10:30,175.14,1430.8505,-9769.32,-3.9,300090.90,-2.38,785.03,0.31,12564.81,5.01
302,Exit Short,ParLE,2019-04-10 04:30,181.70,1430.8505,-9769.32,-3.9,300090.90,-2.38,785.03,0.31,12564.81,5.01
303,Entry Long,ParLE,2019-04-10 04:30,181.70,1328.3461,-6069.64,-2.51,294021.28,-1.52,4840.13,2.01,5892.91,2.44
303,Exit Long,ParSE,2019-04-10 19:30,177.40,1328.3461,-6069.64,-2.51,294021.28,-1.52,4840.13,2.01,5892.91,2.44
304,Entry Short,ParSE,2019-04-10 19:30,177.40,1357.7764,23635.01,9.81,317656.28,6,23797.68,9.88,954.58,0.4
304,Exit Short,tpS,2019-04-12 01:30,159.74,1357.7764,23635.01,9.81,317656.28,6,23797.68,9.88,954.58,0.4
305,Entry Long,ParLE,2019-04-18 01:30,172.58,1456.3478,-3287.52,-1.31,314368.78,-0.79,5068.91,2.02,3334.21,1.33
